Anno;Causa di morte;Classe eta;Numero decessi;miovalore;logic                                                                                                                                           
2007;Incidenti stradali;85 anni e oltre;0;19;0                                                                                                                                                          
2007;Incidenti stradali;da 0 a 19 anni;0;14;0                                                                                                                                                           
2007;Incidenti stradali;da 20 a 34 anni;2;12;0                                                                                                                                                          
2007;Incidenti stradali;da 35 a 49 anni;3;20;0                                                                                                                                                          
2007;Incidenti stradali;da 50 a 59 anni;1;17;0                                                                                                                                                          
2007;Incidenti stradali;da 60 a 69 anni;0;19;0                                                                                                                                                          
2007;Incidenti stradali;da 70 a 74 anni;0;10;0                                                                                                                                                          
2007;Incidenti stradali;da 75 a 79 anni;1;12;0                                                                                                                                                          
2007;Incidenti stradali;da 80 a 84 anni;0;10;0                                                                                                                                                          
2007;Infarto del miocardio;85 anni e oltre;36;16;0                                                                                                                                                      
2007;Infarto del miocardio;da 0 a 19 anni;0;18;0                                                                                                                                                        
2007;Infarto del miocardio;da 20 a 34 anni;0;10;0                                                                                                                                                       
2007;Infarto del miocardio;da 35 a 49 anni;1;13;0                                                                                                                                                       
2007;Infarto del miocardio;da 50 a 59 anni;1;10;0                                                                                                                                                       
2007;Infarto del miocardio;da 60 a 69 anni;8;19;0                                                                                                                                                       
2007;Infarto del miocardio;da 70 a 74 anni;8;18;0                                                                                                                                                       
2007;Infarto del miocardio;da 75 a 79 anni;7;20;0                                                                                                                                                       
2007;Infarto del miocardio;da 80 a 84 anni;15;13;0                                                                                                                                                      
2007;Leucemie;85 anni e oltre;4;11;0                                                                                                                                                                    
2007;Leucemie;da 0 a 19 anni;0;20;0                                                                                                                                                                     
2007;Leucemie;da 20 a 34 anni;0;17;0                                                                                                                                                                    
2007;Leucemie;da 35 a 49 anni;0;20;0                                                                                                                                                                    
2007;Leucemie;da 50 a 59 anni;0;11;0                                                                                                                                                                    
2007;Leucemie;da 60 a 69 anni;0;11;0                                                                                                                                                                    
2007;Leucemie;da 70 a 74 anni;4;20;0                                                                                                                                                                    
2007;Leucemie;da 75 a 79 anni;2;17;0                                                                                                                                                                    
2007;Leucemie;da 80 a 84 anni;8;19;0                                                                                                                                                                    
2007;Malattie cerebrovascolari;85 anni e oltre;195;10;0                                                                                                                                                 
2007;Malattie cerebrovascolari;da 0 a 19 anni;0;12;0                                                                                                                                                    
2007;Malattie cerebrovascolari;da 20 a 34 anni;1;10;0                                                                                                                                                   
2007;Malattie cerebrovascolari;da 35 a 49 anni;1;18;0                                                                                                                                                   
2007;Malattie cerebrovascolari;da 50 a 59 anni;1;19;0                                                                                                                                                   
2007;Malattie cerebrovascolari;da 60 a 69 anni;10;10;0                                                                                                                                                  
2007;Malattie cerebrovascolari;da 70 a 74 anni;6;12;0                                                                                                                                                   
2007;Malattie cerebrovascolari;da 75 a 79 anni;22;10;0                                                                                                                                                  
2007;Malattie cerebrovascolari;da 80 a 84 anni;56;19;0                                                                                                                                                  
2007;Malattie del sangue e degli organi ematopeici;85 anni e oltre;6;18;0                                                                                                                               
2007;Malattie del sangue e degli organi ematopeici;da 0 a 19 anni;0;20;0                                                                                                                                
2007;Malattie del sangue e degli organi ematopeici;da 20 a 34 anni;0;12;0                                                                                                                               
2007;Malattie del sangue e degli organi ematopeici;da 35 a 49 anni;0;11;0                                                                                                                               
2007;Malattie del sangue e degli organi ematopeici;da 50 a 59 anni;1;19;0                                                                                                                               
2007;Malattie del sangue e degli organi ematopeici;da 60 a 69 anni;0;17;0                                                                                                                               
2007;Malattie del sangue e degli organi ematopeici;da 70 a 74 anni;0;20;0                                                                                                                               
2007;Malattie del sangue e degli organi ematopeici;da 75 a 79 anni;1;11;0                                                                                                                               
2007;Malattie del sangue e degli organi ematopeici;da 80 a 84 anni;1;11;0                                                                                                                               
2007;Malattie del sistema nervoso;85 anni e oltre;58;20;0                                                                                                                                               
2007;Malattie del sistema nervoso;da 0 a 19 anni;1;18;0                                                                                                                                                 
2007;Malattie del sistema nervoso;da 20 a 34 anni;0;19;0                                                                                                                                                
2007;Malattie del sistema nervoso;da 35 a 49 anni;0;11;0                                                                                                                                                
2007;Malattie del sistema nervoso;da 50 a 59 anni;1;13;0                                                                                                                                                
2007;Malattie del sistema nervoso;da 60 a 69 anni;4;20;0                                                                                                                                                
2007;Malattie del sistema nervoso;da 70 a 74 anni;6;18;0                                                                                                                                                
2007;Malattie del sistema nervoso;da 75 a 79 anni;18;19;0                                                                                                                                               
2007;Malattie del sistema nervoso;da 80 a 84 anni;25;10;0                                                                                                                                               
2007;Malattie del sistema osteomuscolare e del connettivo;85 anni e oltre;14;12;0                                                                                                                       
2007;Malattie del sistema osteomuscolare e del connettivo;da 0 a 19 anni;0;10;0                                                                                                                         
2007;Malattie del sistema osteomuscolare e del connettivo;da 20 a 34 anni;0;19;0                                                                                                                        
2007;Malattie del sistema osteomuscolare e del connettivo;da 35 a 49 anni;0;17;0                                                                                                                        
2007;Malattie del sistema osteomuscolare e del connettivo;da 50 a 59 anni;0;10;0                                                                                                                        
2007;Malattie del sistema osteomuscolare e del connettivo;da 60 a 69 anni;2;12;0                                                                                                                        
2007;Malattie del sistema osteomuscolare e del connettivo;da 70 a 74 anni;0;14;0                                                                                                                        
2007;Malattie del sistema osteomuscolare e del connettivo;da 75 a 79 anni;2;19;0                                                                                                                        
2007;Malattie del sistema osteomuscolare e del connettivo;da 80 a 84 anni;8;17;0                                                                                                                        
2007;Malattie della pelle e del sottocutaneo;85 anni e oltre;2;20;0                                                                                                                                     
2007;Malattie della pelle e del sottocutaneo;da 0 a 19 anni;0;11;0                                                                                                                                      
2007;Malattie della pelle e del sottocutaneo;da 20 a 34 anni;0;13;0                                                                                                                                     
2007;Malattie della pelle e del sottocutaneo;da 35 a 49 anni;0;20;0                                                                                                                                     
2007;Malattie della pelle e del sottocutaneo;da 50 a 59 anni;0;18;0                                                                                                                                     
2007;Malattie della pelle e del sottocutaneo;da 60 a 69 anni;0;15;0                                                                                                                                     
2007;Malattie della pelle e del sottocutaneo;da 70 a 74 anni;0;11;0                                                                                                                                     
2007;Malattie della pelle e del sottocutaneo;da 75 a 79 anni;0;13;0                                                                                                                                     
2007;Malattie della pelle e del sottocutaneo;da 80 a 84 anni;1;20;0                                                                                                                                     
2007;Malattie dell'apparato genitourinario;85 anni e oltre;27;18;0                                                                                                                                      
2007;Malattie dell'apparato genitourinario;da 0 a 19 anni;0;16;0                                                                                                                                        
2007;Malattie dell'apparato genitourinario;da 20 a 34 anni;0;10;0                                                                                                                                       
2007;Malattie dell'apparato genitourinario;da 35 a 49 anni;0;13;0                                                                                                                                       
2007;Malattie dell'apparato genitourinario;da 50 a 59 anni;1;15;0                                                                                                                                       
2007;Malattie dell'apparato genitourinario;da 60 a 69 anni;3;19;0                                                                                                                                       
2007;Malattie dell'apparato genitourinario;da 70 a 74 anni;3;16;0                                                                                                                                       
2007;Malattie dell'apparato genitourinario;da 75 a 79 anni;4;10;0                                                                                                                                       
2007;Malattie dell'apparato genitourinario;da 80 a 84 anni;9;12;0                                                                                                                                       
2007;Malattie infettive e parassitarie;85 anni e oltre;10;14;0                                                                                                                                          
2007;Malattie infettive e parassitarie;da 0 a 19 anni;0;19;0                                                                                                                                            
2007;Malattie infettive e parassitarie;da 20 a 34 anni;0;17;0                                                                                                                                           
2007;Malattie infettive e parassitarie;da 35 a 49 anni;2;15;0                                                                                                                                           
2007;Malattie infettive e parassitarie;da 50 a 59 anni;0;12;0                                                                                                                                           
2007;Malattie infettive e parassitarie;da 60 a 69 anni;1;14;0                                                                                                                                           
2007;Malattie infettive e parassitarie;da 70 a 74 anni;2;20;0                                                                                                                                           
2007;Malattie infettive e parassitarie;da 75 a 79 anni;2;17;0                                                                                                                                           
2007;Malattie infettive e parassitarie;da 80 a 84 anni;2;15;0                                                                                                                                           
2007;Malformazioni congenite;85 anni e oltre;0;11;0                                                                                                                                                     
2007;Malformazioni congenite;da 0 a 19 anni;1;13;0                                                                                                                                                      
2007;Malformazioni congenite;da 20 a 34 anni;0;15;0                                                                                                                                                     
2007;Malformazioni congenite;da 35 a 49 anni;0;18;0                                                                                                                                                     
2007;Malformazioni congenite;da 50 a 59 anni;0;16;0                                                                                                                                                     
2007;Malformazioni congenite;da 60 a 69 anni;2;13;0                                                                                                                                                     
2007;Malformazioni congenite;da 70 a 74 anni;0;13;0                                                                                                                                                     
2007;Malformazioni congenite;da 75 a 79 anni;0;15;0                                                                                                                                                     
2007;Malformazioni congenite;da 80 a 84 anni;0;18;0                                                                                                                                                     
2007;Non recuperata;85 anni e oltre;2;16;0                                                                                                                                                              
2007;Non recuperata;da 0 a 19 anni;0;14;0                                                                                                                                                               
2007;Non recuperata;da 20 a 34 anni;0;12;0                                                                                                                                                              
2007;Non recuperata;da 35 a 49 anni;0;14;0                                                                                                                                                              
2007;Non recuperata;da 50 a 59 anni;0;17;0                                                                                                                                                              
2007;Non recuperata;da 60 a 69 anni;0;17;0                                                                                                                                                              
2007;Non recuperata;da 70 a 74 anni;1;14;0                                                                                                                                                              
2007;Non recuperata;da 75 a 79 anni;1;12;0                                                                                                                                                              
2007;Non recuperata;da 80 a 84 anni;1;14;0                                                                                                                                                              
2007;Overdose;85 anni e oltre;0;16;0                                                                                                                                                                    
2007;Overdose;da 0 a 19 anni;0;17;0                                                                                                                                                                     
2007;Overdose;da 20 a 34 anni;0;15;0                                                                                                                                                                    
2007;Overdose;da 35 a 49 anni;0;13;0                                                                                                                                                                    
2007;Overdose;da 50 a 59 anni;0;13;0                                                                                                                                                                    
2007;Overdose;da 60 a 69 anni;0;16;0                                                                                                                                                                    
2007;Overdose;da 70 a 74 anni;0;18;0                                                                                                                                                                    
2007;Overdose;da 75 a 79 anni;0;15;0                                                                                                                                                                    
2007;Overdose;da 80 a 84 anni;0;13;0                                                                                                                                                                    
2007;Sintomi, segni e stati morbosi mal definiti;85 anni e oltre;30;13;0                                                                                                                                
2007;Sintomi, segni e stati morbosi mal definiti;da 0 a 19 anni;0;15;0                                                                                                                                  
2007;Sintomi, segni e stati morbosi mal definiti;da 20 a 34 anni;0;17;0                                                                                                                                 
2007;Sintomi, segni e stati morbosi mal definiti;da 35 a 49 anni;1;16;0                                                                                                                                 
2007;Sintomi, segni e stati morbosi mal definiti;da 50 a 59 anni;0;14;0                                                                                                                                 
2007;Sintomi, segni e stati morbosi mal definiti;da 60 a 69 anni;0;12;0                                                                                                                                 
2007;Sintomi, segni e stati morbosi mal definiti;da 70 a 74 anni;1;15;0                                                                                                                                 
2007;Sintomi, segni e stati morbosi mal definiti;da 75 a 79 anni;3;17;0                                                                                                                                 
2007;Sintomi, segni e stati morbosi mal definiti;da 80 a 84 anni;4;16;0                                                                                                                                 
2007;Suicidi;85 anni e oltre;3;14;0                                                                                                                                                                     
2007;Suicidi;da 0 a 19 anni;0;12;0                                                                                                                                                                      
2007;Suicidi;da 20 a 34 anni;0;14;0                                                                                                                                                                     
2007;Suicidi;da 35 a 49 anni;2;16;0                                                                                                                                                                     
2007;Suicidi;da 50 a 59 anni;1;19;0                                                                                                                                                                     
2007;Suicidi;da 60 a 69 anni;4;15;0                                                                                                                                                                     
2007;Suicidi;da 70 a 74 anni;0;13;0                                                                                                                                                                     
2007;Suicidi;da 75 a 79 anni;0;14;0                                                                                                                                                                     
2007;Suicidi;da 80 a 84 anni;0;16;0                                                                                                                                                                     
2007;Traumatismi ed avvelenamenti;85 anni e oltre;46;18;0                                                                                                                                               
2007;Traumatismi ed avvelenamenti;da 0 a 19 anni;0;15;0                                                                                                                                                 
2007;Traumatismi ed avvelenamenti;da 20 a 34 anni;0;13;0                                                                                                                                                
2007;Traumatismi ed avvelenamenti;da 35 a 49 anni;1;11;0                                                                                                                                                
2007;Traumatismi ed avvelenamenti;da 50 a 59 anni;1;15;0                                                                                                                                                
2007;Traumatismi ed avvelenamenti;da 60 a 69 anni;0;18;0                                                                                                                                                
2007;Traumatismi ed avvelenamenti;da 70 a 74 anni;4;16;0                                                                                                                                                
2007;Traumatismi ed avvelenamenti;da 75 a 79 anni;5;14;0                                                                                                                                                
2007;Traumatismi ed avvelenamenti;da 80 a 84 anni;18;11;0                                                                                                                                               
2007;Tumori intestino;85 anni e oltre;28;15;0                                                                                                                                                           
2007;Tumori intestino;da 0 a 19 anni;0;17;0                                                                                                                                                             
2007;Tumori intestino;da 20 a 34 anni;0;19;0                                                                                                                                                            
2007;Tumori intestino;da 35 a 49 anni;0;14;0                                                                                                                                                            
2007;Tumori intestino;da 50 a 59 anni;3;12;0                                                                                                                                                            
2007;Tumori intestino;da 60 a 69 anni;7;10;0                                                                                                                                                            
2007;Tumori intestino;da 70 a 74 anni;9;17;0                                                                                                                                                            
2007;Tumori intestino;da 75 a 79 anni;14;19;0                                                                                                                                                           
2007;Tumori intestino;da 80 a 84 anni;25;15;0                                                                                                                                                           
2007;Tumori mammella;85 anni e oltre;27;12;0                                                                                                                                                            
2007;Tumori mammella;da 0 a 19 anni;0;10;0                                                                                                                                                              
2007;Tumori mammella;da 20 a 34 anni;1;16;0                                                                                                                                                             
2007;Tumori mammella;da 35 a 49 anni;5;18;0                                                                                                                                                             
2007;Tumori mammella;da 50 a 59 anni;11;20;0                                                                                                                                                            
2007;Tumori mammella;da 60 a 69 anni;12;13;0                                                                                                                                                            
2007;Tumori mammella;da 70 a 74 anni;11;11;0                                                                                                                                                            
2007;Tumori mammella;da 75 a 79 anni;11;16;0                                                                                                                                                            
2007;Tumori mammella;da 80 a 84 anni;12;18;0                                                                                                                                                            
2007;Tumori ovaio;85 anni e oltre;8;20;0                                                                                                                                                                
2007;Tumori ovaio;da 0 a 19 anni;0;13;0                                                                                                                                                                 
2007;Tumori ovaio;da 20 a 34 anni;0;11;0                                                                                                                                                                
2007;Tumori ovaio;da 35 a 49 anni;0;20;0                                                                                                                                                                
2007;Tumori ovaio;da 50 a 59 anni;5;17;0                                                                                                                                                                
2007;Tumori ovaio;da 60 a 69 anni;6;19;0                                                                                                                                                                
2007;Tumori ovaio;da 70 a 74 anni;3;14;0                                                                                                                                                                
2007;Tumori ovaio;da 75 a 79 anni;2;12;0                                                                                                                                                                
2007;Tumori ovaio;da 80 a 84 anni;2;20;0                                                                                                                                                                
2007;Tumori polmone;85 anni e oltre;8;17;0                                                                                                                                                              
2007;Tumori polmone;da 0 a 19 anni;0;19;0                                                                                                                                                               
2007;Tumori polmone;da 20 a 34 anni;0;10;0                                                                                                                                                              
2007;Tumori polmone;da 35 a 49 anni;6;12;0                                                                                                                                                              
2007;Tumori polmone;da 50 a 59 anni;10;10;0                                                                                                                                                             
2007;Tumori polmone;da 60 a 69 anni;15;16;0                                                                                                                                                             
2007;Tumori polmone;da 70 a 74 anni;11;18;0                                                                                                                                                             
2007;Tumori polmone;da 75 a 79 anni;13;10;0                                                                                                                                                             
2007;Tumori polmone;da 80 a 84 anni;20;13;0                                                                                                                                                             
2007;Tumori stomaco;85 anni e oltre;19;10;0                                                                                                                                                             
2007;Tumori stomaco;da 0 a 19 anni;0;19;0                                                                                                                                                               
2007;Tumori stomaco;da 20 a 34 anni;0;18;0                                                                                                                                                              
2007;Tumori stomaco;da 35 a 49 anni;0;20;0                                                                                                                                                              
2007;Tumori stomaco;da 50 a 59 anni;0;11;0                                                                                                                                                              
2007;Tumori stomaco;da 60 a 69 anni;5;11;0                                                                                                                                                              
2007;Tumori stomaco;da 70 a 74 anni;3;20;0                                                                                                                                                              
2007;Tumori stomaco;da 75 a 79 anni;7;17;0                                                                                                                                                              
2007;Tumori stomaco;da 80 a 84 anni;6;20;0                                                                                                                                                              
2007;Tumori utero;85 anni e oltre;9;11;0                                                                                                                                                                
2007;Tumori utero;da 0 a 19 anni;0;11;0                                                                                                                                                                 
2007;Tumori utero;da 20 a 34 anni;0;20;0                                                                                                                                                                
2007;Tumori utero;da 35 a 49 anni;0;18;0                                                                                                                                                                
2007;Tumori utero;da 50 a 59 anni;3;19;0                                                                                                                                                                
2007;Tumori utero;da 60 a 69 anni;5;10;0                                                                                                                                                                
2007;Tumori utero;da 70 a 74 anni;4;12;0                                                                                                                                                                
2007;Tumori utero;da 75 a 79 anni;8;10;0                                                                                                                                                                
2007;Tumori utero;da 80 a 84 anni;5;19;0                                                                                                                                                                
2007;Tumori vescica;85 anni e oltre;2;19;0                                                                                                                                                              
2007;Tumori vescica;da 0 a 19 anni;0;10;0                                                                                                                                                               
2007;Tumori vescica;da 20 a 34 anni;0;12;0                                                                                                                                                              
2007;Tumori vescica;da 35 a 49 anni;0;10;0                                                                                                                                                              
2007;Tumori vescica;da 50 a 59 anni;1;19;0                                                                                                                                                              
2007;Tumori vescica;da 60 a 69 anni;0;18;0                                                                                                                                                              
2007;Tumori vescica;da 70 a 74 anni;1;20;0                                                                                                                                                              
2007;Tumori vescica;da 75 a 79 anni;4;12;0                                                                                                                                                              
2007;Tumori vescica;da 80 a 84 anni;3;11;0                                                                                                                                                              
2008;Aids;85 anni e oltre;0;20;0                                                                                                                                                                        
2008;Aids;da 0 a 19 anni;1;17;0                                                                                                                                                                         
2008;Aids;da 20 a 34 anni;0;20;0                                                                                                                                                                        
2008;Aids;da 35 a 49 anni;1;11;0                                                                                                                                                                        
2008;Aids;da 50 a 59 anni;0;13;0                                                                                                                                                                        
2008;Aids;da 60 a 69 anni;0;20;0                                                                                                                                                                        
2008;Aids;da 70 a 74 anni;0;18;0                                                                                                                                                                        
2008;Aids;da 75 a 79 anni;0;19;0                                                                                                                                                                        
2008;Aids;da 80 a 84 anni;0;11;0                                                                                                                                                                        
2008;altre malattie del sistema circolatorio;85 anni e oltre;268;13;0                                                                                                                                   
2008;altre malattie del sistema circolatorio;da 0 a 19 anni;0;10;0                                                                                                                                      
2008;altre malattie del sistema circolatorio;da 20 a 34 anni;1;18;0                                                                                                                                     
2008;altre malattie del sistema circolatorio;da 35 a 49 anni;1;16;0                                                                                                                                     
2008;altre malattie del sistema circolatorio;da 50 a 59 anni;2;10;0                                                                                                                                     
2008;altre malattie del sistema circolatorio;da 60 a 69 anni;7;12;0                                                                                                                                     
2008;altre malattie del sistema circolatorio;da 70 a 74 anni;18;10;0                                                                                                                                    
2008;altre malattie del sistema circolatorio;da 75 a 79 anni;16;19;0                                                                                                                                    
